Word Count,Error Frequency,Text with OCR Error,Corrected Text
11,0.31,leetters aust ee wrtten—awv tender my lv eto  ll tha tdiend,letters must be written—Pray tender my love to all that dined
12,0.28,with me at y0our huos5s; e xhort the t okepp clcse by aftih,with me at your house; exhort them to keep close by faith
13,0.26,to hrsit n to pray to anodd give himthank in mmy b ehalf;,"to Christ, and to pray to and give him thanks in my behalf;"
7,0.27,for nhe hath deel tmots gnaciouuslyy with,for he hath dealt most graciously with
5,0.28,"Your 0bligedfncnd annddservant,","Your obliged friend and servant,"
2,0.25,G W.,G. W.
0,0,,
2,0.2,LET7ER CXV,LETTER CXXV
7,0.31,"Dear Mrrs. ,  ihlalhia N0v. 0. 1739.","Dear Mrs. , Philadelphia, Nov. 10. 1739."
10,0.29,SLL I mufst repet myf mrer meqruest. Be  not angry,STILL I must repeat my former request. Be not angry
12,0.33,"because |I gdid not ivta oftener. I loee, I honoryu","because I did not visit you oftener. I love, I honour you"
11,0.28,the more frueing of lowdgeree. YYou arre tthereeby rndered,the more for being of low degree. You are thereby rendered
9,0.29,omre cformmable to our era nd ocoommon Lonr.d iHs,more conformable to our dear and common Lord. His
11,0.25,buseiss alonee pprieverttag my seeeing you  so obften as I vould.,business alone prevented my seeing you so often as I would.
10,0.24,"Hoever, though absentt, IrebbjoiO0ocethat our Saviourr has dalt","However, though absent, I rejoice that our Saviour has dealt"
9,0.27,"soll ovni|gly tih yqu. A safflitions ove abounded, consloatiins","so lovingly with you. As afflictions have abounded, consolations"
9,0.28,"have ohuh more eabouhnded. I am eprusae, You  (can","have much more abounded. I am persuaded, you can"
13,0.28,"affriim lthat GOod ss te fathe of all merces;, an te Gd fo","affirm that God is the father of all mercies, and the God of"
12,0.25,"all cmoforts, Has h ento  comsorrfepd you m ydea sitse in aall",all comforts. Has he not comforted you my dear sister in all
10,0.25,"youur tridultonhn? He thhat huath, and does, will ssitl leliver","your tribulation? He that hath, and does, will still deliver"
12,0.28,"you  Yeft o  little wihl,ea n he thaIt comet hwilll  cme, ard","you. Yet a little while, and he that cometh will come, and"
10,0.32,"wil nOot atrry, ShtoylI suppf ethe  earthyl ous eof",will not tarry. Shortly I suppose the earthly house of
11,0.28,"htis your tubrnaacla wwlil be disslilvve:d fear noto, ou shall then","this your tabernacle will be dissolved: fear not, you shall then"
10,0.2,becllothed   upon wiIh  your house which is      from heavn.,be clothed upon with your house which is from heaven.
10,0.27,Oh prayy tath su honour   may ba also ccnferld cn,Oh pray that such honour may be also conferred on
5,0.31,"Yuur unorthy brqthhre ihrist,","Your unworthy brother in Christ,"
2,0.17,G.  W.,G. W.
2,0.08,LEITTER CXXVI,LETTER CXXVI
8,0.27,"DDear M;r  , PHhiladelphia,  No. 01, l39.","Dear Mr. C , Philadelphia, Nov. 10, 1739."
9,0.31,ICanf foert yyou rfrrequint attendanci onm y minisry,I Cannot forget your frequent attendance on my ministry
12,0.28,wen laas aLondon. I am prsesed in spinrii7 to writ yuo,when last at London. I am pressed in spirit to write you
12,0.27,"a |ine, to exhrot   yu o  contend earnestIy forth uaith once","a line, to exhort you to contend earnestly for the faith once"
13,0.24,delivereed to0o   the saintS. Yo have lleancedt  he  trutth as   it isi n,delivered to the saints. You have learned the truth as it is in
10,0.25,Jieus. You hhave bee ntaught it f FGod.. Elcecting  love,Jesus. You have been taught it of God. Electing love
13,0.25,"hath srnatched vyuoo as a bcnd oout of hhefire,a nd youu have","hath snatched you as a brand out of the fire, and you have"
9,0.23,"fo1Iowd our oLrd  without   the camp,, beaariing hsi reproach.","followed our Lord without the camp, bearing his reproach."
10,0.31,The Lord's tagenacle a5  lslv been piched in theH field.,The Lord's tabernacle has lately been pitched in the fields.
12,0.26,re llong it agybe driwve ntu the wiildernesSss. hoope you,Ere long it may be driven into the wilderness. I hope you
11,0.27,"will Faollo wi 1eveen tthere the ivine pressnece, I am epRsuabed.,","will follow it even there. The divine presence, I am persuaded,"
9,0.26,"will aaccomfany it, Hath nno yourrr eart ooften buunt",will accompany it. Hath not your heart often burnt
10,0.26,"iwtinou hwenlthe ScirpRrues hav vboeenn opening to you,","within you when the Scriptures have been opening to you,"
11,0.29,toough not nuer   churcmh rqof? od isss  not   cofined to,though not under a church roof? God is not confined to
11,0.24,"bplces. Whereevr his people ane, he will finndd ap yvisit hem.","places. Wherever his people are, he will find and visit them."
10,0.31,OCOUr Lord h stupnpposu lovkes been pleased to  sail,Our Lord (oh stupendous love!) has been pleased to sail
13,0.28,wthh µss.I  hhave tosted bott haf his roa ad staff each   has,with us. I have tasted both of his rod and staff; each has
9,0.29,"giVen  nne uunspeakable ocmfomt. My dearbRothr,h lp  ennnnm","given me unspeakable comfort. My dear brother, help me"
13,0.28,"to raise hih.  Whu is grkeat,  saa good a God, as ourrOod?","to praise him. Who is great, so good a God, as our God?"
12,0.3,Inn aBvotu a telve-ont l hope to sse eoyu agai.h kpay,In about a twelve-month I hope to see you again. Oh pray
12,0.29,"fr me, myydl ear brother. that II mey mqnwhie be te uFthekr","for me, my dear brother, that I may meanwhile be let further"
10,0.27,"irto the mysteircs of gloinesS5, "" God rnmainfestpd in he","into the mysteries of godliness, "" God manifested in the"
14,0.28,"lfesh.""   Asy e  t Iffni I am but  acilt, and a ere novice,","flesh."" As yet, I find I am but a child, and a mere novice,"
12,0.28,"Bµut this is my (omfor,   "" tTheLordWnho has   eunw ill","But this is my comfort, "" The Lord who has begun will"
13,0.22,"carry Oonthgge g good  work.,""  tillI am grown oa strong  man in","carry on the good work,"" till I am grown a strong man in"
12,0.3,"hrsi Jesus | long to know more of  his lvve ,I Hhnguer","Christ Jesus. I long to know more of his love, I hunger"
12,0.28,"andt hircsIt fer 3e teachinggs of his bleSsedcpirit, You  I am","and thirst after the teachings of his blessed spirit. You, I am"
10,0.27,"prsuadedld,, are n0 otherwe minded. Stilt presfs on   ondbfiant","persuaded, are no otherwise minded. Still press on and faint"
12,0.28,not. Yelt a itle whie andc oushlll inte rintao erfect joy,not. Yet a little while and you shall enter into perfect joy
1,0.25,wifh,with
8,0.26,YYouur  afefctionaate brother in ou rdear LoRpdr Jsus,"Your affectionate brother in our dear Lord Jesus,"
2,0.0,G. W.,G. W.
2,0.07,LE+TTER CXXVII,LETTER CXXVII
6,0.28,"Reered Sir,, NewYok, Nuov. 16,;1 39.","Reverend Sir, New-York, Nov. 16, 1739."
10,0.26,EEEEINGa  apsfaqag3 in yuor leter to r. P- concerning,SEEING a passage in your letter to Mr. P- concerning
12,0.22,"m3,  Ifin  my bheaavt mmediateely set to send you a linege.","me, I find my heart immediately set to send you a line."
12,0.28,II lovet o be caquaiinted i7thh thhe 1truue ad olcl senrvnts f,I love to be acquainted with the true and old servants of
12,0.26,Jeus 0Chrs because I deligght to   zist at teirf et andd  receive,"Jesus Christ, because I delight to sit at their feet and receive"
9,0.3,"instrµuctin ffarom he. You saidrih, rveerend   Sir, whgne","instruction from them. You said right, reverend Sir, when"
14,0.23,"yu saib   "" I wusbt a young bivine."" Ineedd I cam  a ovce","you said "" I was but a young divine."" Indeed I am a novice"
14,0.27,"i the tbhigs of   God. I cea only s,yItmht I edsire to know","in the things of God. I can only say, that I desire to know"
11,0.3,"tthe whluoe ill of God, ht I ma ycaommnniccae it o","the whole will of God, that I may communicate it to"
12,0.31,"othr5s .Cnirst iz5 o good a astr, ta  wculd have ll","others. Christ is so good a master, that I would have all"
12,0.24,menn drawnaattfrh im. Heee  is peoased too let me experiennce daitly,men drawn after him. He is pleased to let me experience daily
11,0.3,"atchings ofh is besed qirit, and too snhow e ther ihe,.;","teachings of his blessed spirit, and to show me the riches,"
11,0.28,"freenneSs, nad etevrnal bvratinnoh f love. But as yet I","freeness, and eternal duration of his love. But as yet I"
11,0.27,"onyl feem en as rees vvalkiug.  Oh pryy, veerrend 8ir, that","only see men as trees walking. Oh pray, reverend Sir, that"
12,0.27,"7he Loord would agair touCh m,,e  and    enelbe m tO  csee all","the Lord would again touch me, and enable me to see all"
12,0.33,"tngs cearlly.I tdsrie io nly fo th egood op his church,",things clearly. I desire it only for the good of his church.
10,0.31,"RevrendSii ,r ino hat a lethry i ste GChhistiavn woldr","Reverend Sir, into what a lethargy is the Christian world"
10,0.24,faleln!  Foolish ant wise ivrgins  arr all   sslbemring and sleeepin.6g,fallen! Foolish and wise virgins are all slumbering and sleeping.
15,0.28,It s i6gk   tie foor allthaIlt iloev the Lord  esus to lift u 7h3ir,It is high time for all that love the Lord Jesus to lift up their
10,0.29,"voces lilkke turmpcts, ud to gvaeuw arning oof the  bridegro'of","voices like trumpets, and to give warning of the bridegroom's"
8,0.25,"ccommiuq; many I Hope re already atlcRrmed,. Phadelphia",coming; many I hope are already alarmed. Philadelphia
9,0.23,"peeodple reecivvi he gospel gladly. Hcre,indeed, aas beer","people receive the gospel gladly. Here, indeed, has been"
10,0.28,"come litIle opppboiino, and terefkrkrI  hope success will be","some little opposition, and therefore I hope success will be"
12,0.28,"gvent o the wodr ,and   wHt  hasb een don   e EEngland, te","given to the word, and what has been done in England, the"
11,0.28,"jjouvrnal sent iwth this wllinofrm you. O hVeevd Siir, I","journal sent with this will inform you. Oh reverend Sir, I"
11,0.28,bgseeKh yo ggiVe htanks form e with ybour who|e heeart. Enli,beseech you give thanks for me with your whole heart. Entreat
10,0.28,lthe Lvrd that I  ay b3 keppt humble and d9depennd,the Lord that I may be kept humble and dependent
10,0.25,"up0on bur ea rLord JJeuss. do wliliinq,  in about seven","upon our dear Lord Jesus. God willing, in about seven"
12,0.26,movttkhs I Huopee to see Nie wEngln din  my rettnur nt Eurpoe.,months I hope to see New England in my return to Europe.
11,0.24,"An eFffetcua11l door i thee oPeneeed,aannd nno woder that there","An effectual door is there opened, and no wonder that there"
10,0.27,aremanyadversaires. ShortIly  exppect to suhffe  ofr my,are many adversaries. Shortly I expect to suffer for my
12,0.28,edar matsek. MaaYy I nnqt dny ihmmi n that hur! Ifyou,dear master. May I not deny him in that hour! If you
13,0.28,"wobd| please ot aFfvur me wih a iine,  should be  g|lad to","would please to favour me with a line, I should be glad to"
9,0.29,covtivne hs corespondene. annd acquuaint you ffrorn  tiaee to,"continue this correspondence, and acquaint you from time to"
12,0.29,time how   the ok   oF God gose b. Mr  Nwilll cunuvey,time how the work of God goes on. Mr. N will convey
9,0.33,anyhig you sha |sd.M ay tHe LLord rihly ewqrd,anything you shall send. May the Lord richly reward
8,0.19,"btho him and you, for oyuur lovet o","both him and you, for your love to"
7,0.26,"The mt unrftiable ofa ll his serrvants,","The most unprofitable of all his servants,"
2,0.17,G.  W.,G. W.
2,0.25,LE7TTFFR CXXVIII,LETTER CXXVIII
7,0.26,"KRev. Sir, Ne Yrk, Nov.|1 6 11739.","Rev. Sir, New York, Nov. 16, 1739."
11,0.29,"MK. N',   nd+ he report  of Your siiccrelov feo rour","MR. N', and the report of your sincere love for our"
10,0.21,"dear Lodr Jsus, ebbolden me ot write thi.s  IJIr e-","dear Lord Jesus, embolden me to write this. I re-"
12,0.25,joice for thh great   1mings Godld hs  c0one br many souUuls in,joice for the great things God has done for many souls in
11,0.3,"Nrthapmto.I hopo,, Go willing,   ttqo come ang 5oet hem in","Northampton. I hope, God willing, to come and see them in"
11,0.29,"a ww monthSs. TThe jourhl setn with tis, Willl shw o","a few months. The journal sent with this, will show you"
13,0.3,what theL  ord  i about 1q bdo in urop. Noi the gathekk-r,what the Lord is about to do in Europe. Now is the gather-
9,0.25,ig time. A wnnowwing ti  will shoortly uceceed. Persoeu-,ing time. A winnowing time will shortly succeed. Persecu-
11,0.27,tionn aqand lha   powe o reeligion wwil lways Keepp acoe. Our,tion and the power of religion will always keep pace. Our
10,0.27,Lorg's  wolr dbeginss t obe gloRrifiep iA mreica. ann hearts,Lord's word begins to be glorified in America. Many hearts
12,0.24,"gtladly lreoocive itt. oOhh Rev. Sir, it grievoef me to s ePpeoqple,","gladly receive it. Oh Rev. Sir, it grieves me to see people,"
10,0.31,eeryheer read perish fr lackk of knwolecldge.  IIcae,everywhere ready to perish for lack of knowledge. I care
12,0.27,not what II suuffer so Ittat ssom mayy b  ebrou9qght home to,"not what I suffer, so that some may be brought home to"
11,0.28,"ChRiit.  Iam bt a sripliing,   but theLold ehooes  the","Christ. I am but a stripling, but the Lord chooses the"
11,0.3,wak thiingc of hiz world t confoUdt e strog. I soould,weak things of this world to confound the strong. I should
11,0.27,rejoice to bistvructid by yovu.  Mr.. ^ will convie a,rejoice to be instructed by you. Mr. A^ will convey a
13,0.27,Ilettr tc meMaty he God  of  alll gracee gv eyou la1l peace sangd,letter to me—May the God of all grace give you all peace and
11,0.26,"jco in  believing!  Mayy h incerae yau moroee avd more, both","joy in believing! May he increase you more and more, both"
11,0.29,"youand yoourcchiIden!MMay  you evey bday be feated,, and","you and your children! May you every day be feasted, and"
11,0.29,blit  up with such qoniuntin6soof hs bllescad Spirit!! An by,built up with such anointings of his blessed Spirit! And by
11,0.28,"your ferelrnt paryrfssss,   may yuo b inablidto hold ud the","your fervent prayers, may you be enabled to hold up the"
4,0.27,"handz of, mverond $i,r","hands of, reverend Sir,"
5,0.28,"Yoar vunnworr7thy bkotelr, fellow laourr","Your unworthy brother, fellow labourer"
6,0.31,"ndz revan tin oru der Lrd,","and servant in our dear Lord,"
2,0.0,G. W.,G. W.
2,0.27,LETE CXXXIX,LETTER CXXIX
7,0.32,"Hon. Mobre,Neu York,Noyv.16 17399.","Hon. Mother, New York, Nov. 16, 1739."
10,0.24,VSt nhigt God borught me hithe in heatkh  and afety.,LAST night God brought me hither in health and safety.
12,0.26,I must unot omit  inorhimgyou o   fit. Heer sslikelYy   to,I must not omit informing you of it. Here is likely to
9,0.27,"eb soe ppositnn,  dn ocrnSsequeuntly a likelihod that xomoe","be some opposition, and consequently a likelihood that some"
11,0.27,goddo iilb 3 done.N e wfriends  are raied up Vvery day,good will be done. New friends are raised up every day
