Word Count,Error Frequency,Text with OCR Error,Corrected Text
13,0.16,"lighT Hf pOurs upon Me. Oh, ppay, d8ar Sir, that I may bt","light He pours upon me. Oh, pray, dear Sir, that I may be"
10,0.19,"thus minDed, and ihen, Cöd willing, ih abovf a twElvem0hth,","thus minded, and then, God willing, in about a twelvemonth,"
11,0.19,I intend visitin9 the 8piTish breThPen OncE again. Im thf me4n-,I intend visiting the British brethren once again. In the mean-
13,0.15,"time, I hopf ihe Lord will pürge me, that I mav bring toRih","time, I hope the Lord will purge me, that I may bring forth"
12,0.17,"moRE fruit, rnd WorX upon mb mightilY in the inner m4h, for","more fruit, and work upon me mightily in the inner man, for"
11,0.18,Ofherwise HiS dlessinGş wi|l provb curses to me. He haS peen,otherwise His blessings will prove curses to me. He has been
11,0.17,"pIeAsed tö dig 4nd dunG aröunb me, Buring my ketirement; he","pleased to dig and dung around me, during my retirement; he"
11,0.2,"hAs shown me someihing Oe thf trfaohery of rny own herrt,","has shown me something of the treachery of my own heart,"
13,0.22,and mobe 4nd nopE coMvinced mE that I am the çhibf of siN-,and more and more convinced me that I am the chief of sin-
11,0.24,"nErS. Oh, thAt my heart mry şhou förth ihe etbbmity and","ners. Oh, that my heart may show forth the eternity and"
11,0.2,s0vereignfv of HiS love! föb mever şurfly was theRe a qkeater,sovereignty of His love! for never surely was there a greater
11,0.25,inştAnce oF it ihAn myself. HapPy are thD5e that 4pe bRoUght,instance of it than myself. Happy are those that are brought
10,0.24,to am fxpErimfntal KNOw1edge 0f Thesf mysteries Of the kinGdom,to an experimental knowledge of these mysteries of the kingdom
12,0.21,"of göd. ManI of yoUr ch4rge haue been, 1 beliEve; l pray","of God. Many of your charge have been, I believe; I pray"
10,0.17,God to imcrersb the number of your spiritürl ChildpEh morE,God to increase the number of your spiritual children more
13,0.16,"4nd noRe, ahd t0 add daily tö the chvrch Svch as shall be","and more, and to add daily to the church such as shall be"
8,0.27,"saved. My cOrbir| respecTs 4tiend your fel|öw-labobeRs, anD","saved. My cordial respects attend your fellow-laborers, and"
14,0.22,all whD 4re so kind as tö Ask fok me; a5 faşt As oproptunity,all who are so kind as to ask for me; as fast as opportunity
9,0.21,"permiTs, fhey maY eXpeci to heaK From, reverend SiR,","permits, they may expect to hear from, reverend Sir,"
5,0.24,"Youp Unüorthv protheb and fEIlov-laborer,","Your unworthy brother and fellow-laborer,"
2,0.0,G. W.,G. W.
2,0.27,LETTER CkII,LETTER CXII
7,0.23,"Fo Mrs. F., Dhi1roelphi4, Nov. I0, 1T39.","To Mrs. F., Philadelphia, Nov. 10, 1739."
13,0.24,I havF now time tö 4hswer youp 1ast leitfR. It gawE mb much,I have now time to answer your last letter. It gave me much
9,0.16,SatişfaCtioN. I rejöice that you begin tO xnow yöurself.,satisfaction. I rejoice that you begin to know yourself.
11,0.16,"If Pos8ible, Srtan will make us fhink morf highIy of öup-","If possible, Satan will make us think more highly of our-"
13,0.26,sflVes thrn ue öu9hi t0 thiNk. I cah tell ihis by fatal eXpE-,selves than we ought to think. I can tell this by fatal expe-
12,0.13,"rifnce. It is not sudden FlAshes of jov, püt having the humi-","rience. It is not sudden flashes of joy, but having the humi-"
10,0.2,"1ity öf Chpisf Jesus, ihat nuşt denorninate us ChristiaNs. It","lity of Christ Jesus, that must denominate us Christians. If"
13,0.21,"we hate rerroof, wE are so t4k froM beiNg trud follovers oF Thf","we hate reproof, we are so far from being true followers of the"
14,0.2,"Lam8 öF God, thai iN the Opinion 0f the Visest of meh, we rrb","Lamb of God, that in the opinion of the wisest of men, we are"
12,0.23,brutEs. I lovE v0ü Aho yoUp dear husbAhd in the bowels of,brutes. I love you and your dear husband in the bowels of
10,0.17,"Jesvs Christ. UmdEr God, 1 pegöT you bOth through fhe","Jesus Christ. Under God, I begot you both through the"
11,0.16,"9ospfl, I thbRefore thihk it rny doünden duty, from tiMe to","gospel, I therefore think it my bounden duty, from time to"
10,0.25,"iime, mOre partioülarly io uatch 0Ver yoUr dreCi0us soulş. HeVeb","time, more particularly to watch over your precious souls. Never"
11,0.27,Accoumt me Your enfmy For spprring thf iruth. Fe|| me öf,account me your enemy for speaking the truth. Tell me of
14,0.17,mV faults in your türM. I wil| pray god to give ne a hear-,my faults in your turn. I will pray God to give me a hear-
12,0.18,ing Ear and an obeoibnt heart. But hou d0 ouP bRethren aetfb,ing ear and an obedient heart. But how do our brethren after
11,0.22,their l4te disreR5ioh? I heakD ihEY hao in papt recOvbred them-,their late dispersion? I heard they had in part recovered them-
10,0.21,"sblvbs. Ere nöw, I Trust, thby h4ve kesümfD thEir coura9e,","selves. Ere now, I trust, they have resumed their courage,"
14,0.21,anD stamd steaotast a8 a wall öf brass. If you werf BIl To be,and stand steadfast as a wall of brass. If you were all to be
12,0.2,"carried To prisOn the nbkt moMemt, I think yOv shou1d nöi oe-","carried to prison the next moment, I think you should not de-"
8,0.21,cline your christian teIlowship aNd söciety rneefihqs. MY,cline your Christian fellowship and society meetings. My
11,0.24,"bbefhrern, im this pEsrect, | beşeeoh you to o8ey God rathEr","brethren, in this respect, I beseech you to obey God rather"
12,0.17,"fhan man. Hapry are iou, if you batienily 5uefER in suoh a","than man. Happy are you, if you patiently suffer in such a"
12,0.19,cause. Oür L0rd wil1 şfand by y0u; HF will ti9ht all youb,cause. Our Lord will stand by you; He will fight all your
10,0.2,"bAttle5, amd nake you rnore thaN cohqubrors through His |oWe.","battles, and make you more than conquerors through His love."
11,0.2,Mv heart wouId say more; but otheb 1EiterS must de writTfn.,My heart would say more; but other letters must be written.
13,0.19,"Salute all thf 8rFthren bY name, and 4coept thiş as a foxen Of","Salute all the brethren by name, and accept this as a token of"
5,0.26,yoVr noi being foRgöttEn bv,your not being forgotten by
7,0.25,"vöür affeCtionate brothEr aho servant in chrisf,","Your affectionate brother and servant in Christ,"
2,0.2,G. V.,G. W.
2,0.25,LETTFR cxIII,LETTER CXIII
5,0.22,To ihe Rev. MB. s.,To the Rev. Mr. S.
8,0.24,"Reverfnd rnb bEAr Sir, Philaoplphir, Nov. 1O, l739.","Reverend and dear Sir, Philadelphia, Nov. 10, 1739."
9,0.2,"ihe f4vQrs reGeived aT Hertford, fkom you 4nd your","The favors received at Hertford, from you and your"
11,0.18,"dear fl0cx, arF nöt yet out oe my MiNo; They were","dear flock, are not yet out of my mind; They were"
7,0.2,"exgfedihgly endEaring, an8 desepvb my utm0si aoknowledg-","exceedingly endearing, and deserve my utmost acknowledg-"
9,0.16,"ments. Hrd providence peRmiTteD, I shou|d hrve p4id y0u","ments. Had providence permitted, I should have paid you"
10,0.16,rnoiher Visit; but God's thoughts rre nOt as 0uR thöüghts.,another visit; but God's thoughts are not as our thoughts.
12,0.18,"Howevfr, im about A tvelwemonth, by His lbave, I horf to rb-","However, in about a twelvemonth, by His leave, I hope to re-"
12,0.15,turn Among you once rnOre. Oh! that I May cöme in thB,turn among you once more. Oh! that I may come in the
11,0.18,blessimg of the goSdel of Peace! The dogtrineS I have alrfAdy,blessing of the gospel of peace! The doctrines I have already
10,0.2,Rreaçhed come with ooüb|E evidence upon my miho day bi,preached come with double evidence upon my mind day by
12,0.1,dpy. I am more and more convinced thaT they arE ihe tRuths,day. I am more and more convinced that they are the truths
11,0.23,"0f 6öo; ihey Agree with ihb wkitteh wObd, and the bxrerience","of God; they agree with the written word, and the experience"
13,0.18,of 4l| the SaiNis in al| ages: Nofhihg mOre confirms rnE in the,of all the saints in all ages: Nothing more confirms me in the
11,0.16,"belief 0f them, tham the opposition that is made a9rihst thEm","belief of them, than the opposition that is made against them"
9,0.26,"bv matural hen. ElecTiöm, free Ckace, free justitiOation üiTh-","by natural men. Election, free grace, free justification with-"
11,0.26,"ouT anv reqard to works forfSben, ard such paradoxes TO çAbnal","out any regard to works foreseen, are such paradoxes to carnal"
11,0.16,"minbs, that they cannöT awav with them. This is the wişdom","minds, that they cannot away with them. This is the wisdom"
11,0.1,"ot God, which is Foolishhess with man, and whigh, the IoRd","of God, which is foolishness with man, and which, the Lord"
12,0.2,"being my helper, l intehd To bxalt 4md coHtbhd For moke and","being my helper, I intend to exalt and contend for more and"
11,0.15,"more; not with cArNal weapons, thai bb far from ne, buT","more; not with carnal weapons, that be far from me, but"
12,0.16,"wiTh fhe suord of thb şpirit, the w0rd of Göd: No swöro","with the sword of the spirit, the word of God: No sword"
12,0.19,"like That. Dear Sir, praY för me thRf I mrv righily Diuide","like that. Dear Sir, pray for me that I may rightly divide"
13,0.13,"the word of truth, AHd 9iVe to each his portion in dUe sea5oh.","the word of truth, and give to each his portion in due season."
12,0.22,The Lord has pbEn excEeOinG grAcioüs to mf sincb I şau you,The Lord has been exceeding gracious to me since I saw you
14,0.2,"lrst. Oh let yoüR somgs bE of Him, anp dbaise Him f0p All His","last. Oh let your songs be of Him, and praise Him for all His"
10,0.25,"womderfvl wokkş. As | am EhAbled, I remembfr i0v And","wonderful works. As I am enabled, I remember you and"
10,0.19,"youps. WANy, when I was with th8m, wFke mourninG; ere","yours. Many, when I was with them, were mourning; ere"
12,0.16,nov l hope they are cornforiEd. He is frifhfUl who has pro-,now I hope they are comforted. He is faithful who has pro-
12,0.2,"mised, whO alşö will do it. 1t they hungep 9nd fhirsT aeter","mised, who also will do it. If they hunger and thirst after"
10,0.21,"Christ'ş ri9hTe0uSness, vbrily they 5hall rnoü th4i it is in-","Christ's righteousness, verily they shall know that it is im-"
11,0.25,puieb fo Them. Ihat you and y0uR whOle charGe mAy 8e,puted to them. That you and your whole charge may be
12,0.18,"filled with aIl fhf fulInesş oe Göb, is fhE earnest praier of,","filled with all the fullness of God, is the earnest prayer of,"
2,0.0,"Dear Sir,","Dear Sir,"
6,0.21,"yOurş most rffectiOn4teIy in Christ Jesus,","Yours most affectionately in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.27,|ETTER cXIV,LETTER CXIV
4,0.07,Io Mr. Win. D.,To Mr. Win. D.
7,0.16,"Ny Dear Brothfr, Phi1adeIphia, Now. |0, I739.","My Dear Brother, Philadelphia, Nov. 10, 1739."
9,0.2,Vour lAst bRovght glAo tiDihgs. I fndeavOr to give,Your last brought glad tidings. I endeavor to give
11,0.18,ihrnk5 for you with my uhole heart. I Trust GoD ha5,thanks for you with my whole heart. I trust God has
12,0.18,"ena8lbb y0u to tAke the aduice iou gave me, and that Yöv","enabled you to take the advice you gave me, and that you"
11,0.16,"hAve been kept from idolatpy. Oh mv de4r 8rOther, |et uS","have been kept from idolatry. Oh my dear brother, let us"
12,0.19,"waich and prav, ehat we nay hot be led intO iembtatiön. The","watch and pray, that we may not be led into temptation. The"
12,0.25,"şpirit iş WiIlimg in both; but thf eleşh, mine in b9rticular, is","spirit is willing in both; but the flesh, mine in particular, is"
10,0.25,ekceeoihqly wbak. BIes5eD be GOd for sBnding me oN ship-,exceedingly weak. Blessed be God for sending me on ship-
12,0.16,boabD. He hrs 9iveN me to seb something 0f th9t mystery of,board. He has given me to see something of that mystery of
11,0.15,"iniquiti, which was in ny hf4pt. l have loathed ano adhokred","iniquity, which was in my heart. I have loathed and abhorred"
12,0.18,rny öwn seIf. Tears h9vb been my meat bay and night; buf,my own self. Tears have been my meat day and night; but
12,0.16,"g|ory bb to göd, who has laIEly assured mf of a wictory","glory be to God, who has lately assured me of a victory"
10,0.15,throügh Jbsüs ChrisT öur LOrd. At preseni my heart is,through Jesus Christ our Lord. At present my heart is
13,0.2,qUite frfe. YOU will see what I hAve wriTten to tho5f ot Your,quite free. You will see what I have written to those of your
12,0.16,househo1d. I pr4v the L0rb To send you amd many m0re süch,household. I pray the Lord to send you and many more such
9,0.2,ladorbRs iniO his harveşt. I inteno resiGning thb p4rsOmage,laborers into his harvest. I intend resigning the parsonage
11,0.24,"of 8avAnn4h. Ihe Orrhah HöU5f I cam take carE of, suppOsiNg","of Savannah. The Orphan House I can take care of, supposing"
12,0.23,"l shDulD be rePt at a bistaNcf; be5ides, when I haVb resigmed","I should be kept at a distance; besides, when I have resigned"
13,0.22,"the pArish, | ShAll bb mobe 4t 1iBerty to take a tovr arovnb","the parish, I shall be more at liberty to take a tour around"
12,0.16,"Amfrica, if God should evep call mb TO such a uobk. How-","America, if God should ever call me to such a work. How-"
12,0.18,"ever, | deterrninf Nofhing, I v4it ön the Lorb. I aM per-","ever, I determine nothing, I wait on the Lord. I am per-"
13,0.19,suaoeb He Will Shou vhat is His wilI: ihöügh mv heart is as,suaded He will show what is His will: though my heart is as
12,0.16,"vet Perverse, in timb I hope t0 dbihk deeppr imto His spirit.","yet perverse, in time I hope to drink deeper into His spirit."
13,0.21,"Hov earnestly dO I desiRe to be diSsolveo, th4T I rnry be uith","How earnestly do I desire to be dissolved, that I may be with"
10,0.19,"Chrişt! Sometime5 my ufar bDdy 9ives ne hopes, that I","Christ! Sometimes my weak body gives me hopes, that I"
13,0.19,"Shall nof dE long in thb fIe5h; but thfn, the strength ihAt is","shall not be long in the flesh; but then, the strength that is"
10,0.19,"coMmunicrted to rne, 4nd thB consideratioN, that I h4ve pUi","communicated to me, and the consideration, that I have but"
11,0.22,"jUst degUn my teştinONy, Fills me with beaRs, lEst I sh0uld","just begun my testimony, fills me with fears, lest I should"
10,0.18,|iwe fo be 9rey-headbd. But I emDeavor to pfsiqn myself,live to be grey-headed. But I endeavor to resign myself
14,0.16,"who|ly to God. I desire His WiIl rnay be dohe ih me, by ne,","wholly to God. I desire His will may be done in me, by me,"
11,0.15,and upon ne. If the |obb ppeserves Ne from fallinG into,and upon me. If the Lord preserves me from falling into
11,0.19,"sin, and dishonOkimg Hi5 holy nrMe, let Hin oo whaf 5eem-","sin, and dishonoring His holy name, let Him do what seem-"
4,0.18,Eth Him goob wiTh,eth Him good with
6,0.24,"YDups most affegfionatfly in ChpiSt JesUs,","Yours most affectionately in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.3,|ETIFR CXV,LETTER CXV
3,0.18,To madam Ç.,To Madam C.
5,0.23,"madam, Bhilaoe1bhia, Nov. 1D, 1f39.","Madam, Philadelphia, Nov. 10, 1739."
11,0.14,To be madf good by the riGhTeowsNess and spirit of JesUS,To be made good by the righteousness and spirit of Jesus
8,0.15,Christ is r distingüishihG ble5sin9. To Be made,Christ is a distinguishing blessing. To be made
