Word Count,Error Frequency,Text with OCR Error,Corrected Text
10,0.25,no mecans ccome innto vour inteerpreItion  oEf tieh paScae men-,no means come into your interpretation of the passage men-
12,0.33,"tiohed in hhe eeter, and as xlied i your rpece ttto Mr.","tioned in the letter, and as explained in your preface to Mr."
8,0.26,"Halibutmon—Th doctliveo f eleti0n,  and the final prseereneoe","Haliburton—The doctrine of election, and the final perseverance"
12,0.32,"of   thoe ttht r tuly i nChrist, II m en  tbuosndtiems","of those that are truly in Christ, I am ten thousand times"
12,0.25,"wmore coonuvinced o,f ifp Ossbell, than whhI Ssaw iyouu laxst —","more convinced of, if possible, than when I saw you last —"
10,0.29,"You think otherrwisewh   thne sshuolpdw e ddisptue, hen here","You think otherwise: why then should we dispute, when there"
12,0,is no probability of convincing? Will it not in the end de-,is no probability of convincing? Will it not in the end de-
10,0.3,"stoy rbottherlyIue, and insenislby tae fromm Uus  that ordial","stroy brotherly love, and insensibly take from us that cordial"
11,0.26,"Unoimn qand sweetness f soull, whichh I prajy God may oalwafsY","union and sweetness of soul, which I pray God may always"
11,0,subsist between us? How glad would the enemies of the Lord,subsist between us? How glad would the enemies of the Lord
11,0,"be to see us divided? How many would rejoice, should I","be to see us divided? How many would rejoice, should I"
12,0.24,"jin hnaad make a party   againzs you? And  iu bone wbr,, hw","join and make a party against you? And in one word, how"
11,0.27,would   the cause o our eornmmmon arnmse reverY Way suffr by,would the cause of our common master every way suffer by
8,0,our raising disputes about particular points of doctrines?,our raising disputes about particular points of doctrines?
13,0,"Honoured Sir, let us offer salvation freely to all by the blood of","Honoured Sir, let us offer salvation freely to all by the blood of"
9,0,"Jesus; and whatever light God has communicated to us,","Jesus; and whatever light God has communicated to us,"
11,0.27,elt µxserrely (commuunincsate t oothers. I have latley read th,let us freely communicate to others. I have lately read the
14,0,"life of Luther, and think it in no wise to his honour, that the","life of Luther, and think it in no wise to his honour, that the"
13,0.27,lsat part of his ie wqas so cvh taken  uq in idsputingWith,last part of his life was so much taken up in disputing with
10,0.29,iwnglis rna oters; who in uall probabilitvy qual|tly  lvoed the,Zwinglius and others; who in all probability equally loved the
9,0.3,"LRrrd Jeus,  notwilthxtanding ey m iqht difFfrfrom  himin","Lord Jesus, notwithstanding they might differ from him in"
13,0,"other points. Let this, dear Sir, be a caution to us, I hope","other points. Let this, dear Sir, be a caution to us, I hope"
14,0,"it will to me; for by the blessing of God, provoke me to it","it will to me; for by the blessing of God, provoke me to it"
15,0,"as much as you please, I do not think ever to enter the lists of","as much as you please, I do not think ever to enter the lists of"
10,0.28,coontrooversy with   yyu con thh eppoinss wheein w differ. Ony,controversy with you on the points wherein we differ. Only
14,0.24,"I PPpary tto God, thcat the mori ycoau judg me. the mmoer I maY","I pray to God, that the more you judge me, the more I may"
13,0,"love you, and learn to desire no one's approbation, but that of my","love you, and learn to desire no one's approbation, but that of my"
9,0.29,"Luord andd masteJesus Cmhist. re thi55 reschecs oyu,","Lord and master Jesus Christ. Ere this reaches you,"
12,0,"I suppose you will hear of my late excursion to Charles Town,","I suppose you will hear of my late excursion to Charles Town,"
12,0.27,@AAgrat work  belev ei bgun here. Enlosced I have sent,A great work I believe is begun there. Enclosed I have sent
9,0.29,"you M. GGaden's lettser—heyill sgrve  to conviicune gou,","you Mr. Garden's letters—They will serve to convince you,"
13,0.28,"more anndmmmmroe, of thenecessity you lienucler t be nsant  n","more and more, of the necessity you lie under to be instant in"
12,0,"season and out of season. Oh, dear honoured Sir, I wish you","season and out of season. Oh, dear honoured Sir, I wish you"
12,0.22,"as much succexssa s your own  hear tcan iwsh.W erey uou  be,","as much success as your own heart can wish. Were you here,"
13,0.28,"I wolud eepe   ovev yo wit tteersof love, and telel you whaIt","I would weep over you with tears of love, and tell you what"
11,0,"great things God hath done for my soul, since we parted","great things God hath done for my soul, since we parted"
11,0.29,"lat. Ided nd inodedd,, I ofte and  harttily  pray foy our","last. Indeed and indeed, I often and heartily pray for your"
10,0,success in the gospel: May your inward strength and outward,success in the gospel: May your inward strength and outward
12,0,sphere increase day by day! May God use you as a choice,sphere increase day by day! May God use you as a choice
10,0.26,"annd  ssinularinstrument Of prmuooting mis  glDOryy onn eaearth, and","and singular instrument of promoting his glory on earth, and"
11,0,may I see you crowned with an eternal and exceeding weight,may I see you crowned with an eternal and exceeding weight
13,0.31,"f gorry n the wor dto come!  This is te eari deire of;,","of glory in the world to come! This is the hearty desire of,"
2,0.21,"honoaured Sir,","honoured Sir,"
6,0.27,"Yurs  omst afsfectionatol yin hrts Jessu,","Yours most affectionately in Christ Jesus,"
2,0.2,G .W.,G. W.
2,0.22,LTTER CLX,LETTER CLXX
3,0.2,T ooMr. W.,To Mr. W.
4,0.21,"Savaµuunaah ,March 26, 1740.","Savannah, March 26, 1740."
11,0.24,"AD howdoe5 soder Mr. JF——?Hi iletter lies byy me,","AND how does dear Mr. J—F—? His letter lies by me,"
11,0.28,"and  I  now aammm in(lnedt o aswer it. My derabbroteelr,","and I now am inclined to answer it. My dear brother,"
13,0,how do you feel your heart? Is it grown sick of original and,how do you feel your heart? Is it grown sick of original and
10,0,actual sin? Is it grown sick of unbelief and self-righteousness?,actual sin? Is it grown sick of unbelief and self-righteousness?
13,0.24,Iss it ctlosely nuitedt u 7heb oly Jeesus? Doo   you   feed on him,Is it closely united to the holy Jesus? Do you feed on him
13,0.29,in yoµu vheart by it?h Aund do ou receve of    isfullness dag,in your heart by faith? And do you receive of his fullness day
13,0.3,"bvy day I ask thesoq  uetzoms, beanuse I want to ee ouu rite","by day? I ask these questions, because I want to see you write"
14,0,"of the inward life, and to hear you talk of your having a feeling","of the inward life, and to hear you talk of your having a feeling"
11,0.26,"bposession of yuoG d. Fr ht hhat ebliaevetmh arigght, hath te","possession of your God. For he that believeth aright, hath the"
10,0.25,witness wthin hiwself.. Hu do the vrethrre?n Ih ope ttbkher,witness within himself. How do the brethren? I hope there
13,0,"is no more saying ""I am of Paul,"" or ""I am of Apollos,""","is no more saying ""I am of Paul,"" or ""I am of Apollos,"""
12,0,but that you are only desirous of being one in Christ. I,but that you are only desirous of being one in Christ. I
11,0.26,"rcay ffr, though dis1an7 rom ou. I believe I m prparihg","pray for, though distant from you. I believe I am preparing"
12,0,a place for many. Our work goes on bravely. I have near,a place for many. Our work goes on bravely. I have near
13,0.24,forty lit+tle onesnow  myy hosue... sSom ff themI  truxst will,forty little ones now in my house. Some of them I trust will
9,0.26,"b etectually wrroughht puon, hnd mmadeChrisstians indee. .We","be effectually wrought upon, and made Christians indeed. We"
13,0.28,"lll live in 1tove ad unty, and cSstI hoe ere  eseikng afftar","all live in love and unity, and most I hope are seeking after"
11,0.26,Jexus Chris+t. HC is pleased frot iime co  ttiim to mannifst,Jesus Christ. He is pleased from time to time to manifest
14,0.26,"himsetf +o jyy sul,,a nod to show  me Hhow unworrthy  Ia m fo the","himself to my soul, and to show me how unworthy I am of the"
11,0.28,lest mrc. 8Sohrtl I sha|l| goo northwrd.; to preach  the gsq-,"least mercy. Shortly I shall go northward, to preach the gos-"
10,0.29,pel and collct prs caonrtbutinos for my  orhans. Gob ha,pel and collect fresh contributions for my orphans. God has
13,0,"given me an earnest of what he will do in America, by the","given me an earnest of what he will do in America, by the"
11,0.28,laqge co|llection that was ma dat cChe|tlestow — II lVe eery,large collection that was made at Charlestown — I live every
10,0.31,day in  ezectior o hgarign ffronn my Lond friennds. My,day in expectation of hearing from my London friends. My
10,0.25,"rothaer, 1+the captain,r efrnreshe m is0out with llga tidings  angd","brother, the captain, refreshed my soul with glad tidings and"
10,0.27,"leetters frqmq Briistol, d  9av eme great  comfoort and s-s","letters from Bristol, God gave me great comfort and satis-"
13,0.22,"Ffactionin conVersing uwith him,a n I hofge   he will be a Chis-","faction in conversing with him, and I hope he will be a Chris-"
9,0.24,"tia indeced. aAideu. Alll aslte yoyu and the brethre,.",tian indeed. Adieu. All salute you and the brethren.
8,0.27,"I amy rorrs most  afffectiontli n  Christ Jesus,","I am yours most affectionately in Christ Jesus,"
2,0.17,G.  W.,G. W.
2,0.27,LFTTR CXLXI,LETTER CLXXI
6,0,To the Rev. Mr. B. I.,To the Rev. Mr. B. I.
4,0,"Savannah, March 28, 1740.","Savannah, March 28, 1740."
20,0.31,"HOW qla shoualdI  peqof ea latt3r fromm damr brother I—W?hen shall my soul be cfreSeh,wihhr-","HOW glad should I be of a letter from dear brother I—? When shall my soul be refreshed, with hear-"
13,0.29,ing 7ath tthe wok of1th Lorg prosgpersih his hsmnd?   I sup-,ing that the work of the Lord prospers in his hand? I sup-
11,0.3,"pse ofoe now yu haava recived mi letterrrs, no zeen   my","pose before now you have received my letters, and seen my"
11,0,"journal, and I believe God is yet preparing great things for","journal, and I believe God is yet preparing great things for"
11,0.27,us. Maan  a Chaneton lately were rugmt lto se 1thir want,us. Many at Charleston lately were brought to see their want
9,0.27,"of Jesus  Ghrist—Nxt  week, Gd llin,dg I pop0se go-","of Jesus Christ—Next week, God willing, I propose go-"
10,0.26,ing tuPiladeelphia. and  h mperhaps may e Engalno the,"ing to Philadelphia, and then perhaps may see England the"
12,0.28,"latter  en fo his yoea, or beginnhingg of hHc nx. The ordphan-","latter end of this year, or beginning of the next. The orphan-"
11,0.27,hoouse goe5s nmn brvvely.  havve fakrty cmhildern to miantain be,"house goes on bravely. I have forty children to maintain, be-"
10,0,sides workmen and assistants — The great householder of the,sides workmen and assistants — The great householder of the
12,0.27,"world  d0es,a  dn will  I om peraddd richhly provide ffoor usall.","world does, and will I am persuaded richly provide for us all."
12,0.31,The colonyitslf ii in  a  vieery deelinicn way. Butur xetre-,The colony itself is in a very declining way. But our extre-
9,0.29,mit ii sGd's oortunity—Our rethen trus  tgo fqrwamrd,mity is God's opportunity—Our brethren I trust go forward
10,0.26,"in te siritual lisfi,JI havee fteen gr3sat inwardtrilas—Prva","in the spiritual life, I have often great inward trials—Pray"
12,0.26,"ftaht I amy b ekkept inaallll shaanges, and seiming chancse s","that I may be kept in all changes, and seeming chances of"
13,0.3,tihs mortall |lfe.|JI  believe t to boe Gods' il tha  should,this mortal life. I believe it to be God's will that I should
12,0.29,"marry. onewhwo may e lookeed non   as a sPprior, is ahbs-","marry. One, who may be looked upon as a superior, is abso-"
10,0,"lutely necessary for the due management of affairs. However, I","lutely necessary for the due management of affairs. However, I"
14,0.25,"prayG od, +that I muay not havea imsfoe, till  can Ilveafs","pray God, that I may not have a wife, till I can live as"
10,0.26,thcuh I had  one—Youumays commuicate thi5 ttos ome  oE,though I had none—You may communicate this to some of
11,0,our intimates; for I would call Christ and his disciples to,our intimates; for I would call Christ and his disciples to
11,0.26,"thee    arriagee. If  am deulded, ppra  ythat God  uuld re-","the marriage. If I am deluded, pray that God would re-"
3,0.25,vea i to,veal it to
6,0,"Your most affectionate brother and servant,","Your most affectionate brother and servant,"
2,0,G. W.,G. W.
2,0,LETTER CLXXII,LETTER CLXXII
5,0,To Mr. and Mrs. D.,To Mr. and Mrs. D.
9,0,"On board the Savannah bound to Philadelphia from Georgia,","On board the Savannah bound to Philadelphia from Georgia,"
3,0.29,"Apil 4 ,,1704.","April 4, 1740."
3,0.29,"y derfrienbds,","My dear friends,"
10,0,"SINCE I wrote last, we have buried our Sister L.","SINCE I wrote last, we have buried our Sister L."
10,0.25,"Rachel I left atPbbHii1lqadcehia, uan sisterr T sems to","Rachel I left at Philadelphia, and sister T seems to"
12,0.3,bbe in aa teclinig stae; sq Ihat siste A an3e is like,be in a declining state; so that sister A alone is like
12,0,to be left of all the women who came over with me,to be left of all the women who came over with me
11,0.25,"from Ennnglan.d  I ni by eKKperienc, thatt  amitressisss abso-","from England. I find by experience, that a mistress is abso-"
