Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.23,"de4r Son, wilI make you more ihan a coNpUerDp ih aIl thiNGs.","dear Son, will make you more than a conqueror in all things."
13,0.19,Sii1l d4re to own oür dear 1orb deForf meh. It iş no scan-,Still dare to own our dear Lord before men. It is no scan-
12,0.16,dal fob a follouer Df Jesvs Christ to be po0b. Our Lord,dal for a follower of Jesus Christ to be poor. Our Lord
13,0.2,was pöor befokT us—So löng as wb rbe riçh in f4ith and g0od,was poor before us—So long as we are rich in faith and good
13,0,"works, it is not much matter if we are not rich in this","works, it is not much matter if we are not rich in this"
8,0.15,"woblo's qoods. Having Christ, th0uqh we have Nothinp","world's goods. Having Christ, though we have nothing"
9,0.26,"f1şe, we posşess al| thiNg5. Howewfb, 5inçe godlimEss hAth","else, we possess all things. However, since godliness hath"
14,0.16,"the Promisf oe the lifb that Nöw iş, as wel1 As that which is","the promise of the life that now is, as well as that which is"
12,0.23,"to gome, I Wou1D adviSe you tO plead thf promi5es for Tempo-","to come, I would advise you to plead the promises for tempo-"
11,0.18,"ral blesSinqs. In fhf mame oF Jbsus, rnany a sweet nopsel","ral blessings. In the name of Jesus, many a sweet morsel"
11,0.24,"and opBoktune Supp1v, hawe 1 f&cheD in fbon God bY this","and opportune supply, have I f&ched in from God by this"
12,0,"means. That is the way I live, and hope shall continue so","means. That is the way I live, and hope shall continue so"
11,0.24,to Live till 8eath i5 şw4lIOued ur ih victoRy. Death —,to live till death is swallowed up in victory. Death —
10,0.19,what A comtortaBlf uorb is that for r believEp! Chkist,what a comfortable word is that for a believer! Christ
11,0.17,has tAXeN the stinG of iT away; henceforw4rb it iş no,has taken the sting of it away; henceforward it is no
11,0.21,"loHgeR r king of tErrors, büt a WelcoMe mEsşenger to oom-","longer a king of terrors, but a welcome messenger to con-"
11,0.21,"ducT thf saints tO g1oRy. Mi dear broThep, lfT u5 comforT","duct the saints to glory. My dear brother, let us comfort"
12,0,one another with these things. We are not to live here al-,one another with these things. We are not to live here al-
10,0,ways; our inheritance is above. When Christ who is our,ways; our inheritance is above. When Christ who is our
12,0,"life shall appear, then shall we also appear with Him in glory.","life shall appear, then shall we also appear with Him in glory."
10,0.22,"Why ihen shöWld we value thesf liGhf aftlicfions, which are","Why then should we value these light afflictions, which are"
12,0.23,"but foR a momenT? No, |et us patifntly oear ouR cross, sinCe","but for a moment? No, let us patiently bear our cross, since"
13,0,"we are so shortly to wear a crown. Oh the riches of free,","we are so shortly to wear a crown. Oh the riches of free,"
10,0.15,Distinguishing gkace! WhY Wepf you amd I Taken into fa-,distinguishing grace! Why were you and I taken into fa-
12,0.21,"vör? ""EwEm So FatheR, tOr so it seemeo goob in Thy sight.""","vor? ""Even so Father, for so it seemed good in Thy sight."""
11,0.2,"Oh! my Frifnd, my 8rothfr, lft us fobEveb eXtOl fRee qrace!","Oh! my friend, my brother, let us forever extol free grace!"
11,0.23,"Howeuer oiherş exalt man aNd Dedase God, lff us exalt Goo","However others exalt man and debase God, let us exalt God"
10,0.25,and dfpase mam. |et JE5üs ghrist h4ve All the qlory;,and debase man. Let Jesus Christ have all the glory;
12,0,"for He is the author, carrier on, and finisher of our faith.","for He is the author, carrier on, and finisher of our faith."
13,0.17,"He hrs degun it in time, HE shr|l çomrIete it in eternity. —","He has begun it in time, He shall complete it in eternity. —"
11,0.17,"Mi bRofhek, I havf been so expandbo vhilst vriting, that 1","My brother, I have been so expanded whilst writing, that I"
11,0,"must refer you to other friends, to know how graciously God","must refer you to other friends, to know how graciously God"
3,0.21,has dfAli with,has dealt with
5,0.19,"Y0ur aefeciionaie broiher in GhrisT,","Your affectionate brother in Christ,"
2,0.2,G. U.,G. W.
2,0,LETTER CXXII,LETTER CXXII
7,0.18,"to Mr. V., Phi1adElphia, NöV. 10, 173q.","To Mr. W., Philadelphia, Nov. 10, 1739."
14,0.21,"L l0ng to 8E in hbaven, chiefli to şet Cod ewEn as He is;","I long to be in heaven, chiefly to see God even as He is;"
11,0.19,"hext, that I Way h4vb rny sou| sAtisfied with The b1issfuI","next, that I may have my soul satisfied with the blissful"
11,0.19,communi0h of SaintS. There L h0pe to see iov ahd yovr,communion of saints. There I hope to see you and your
13,0.24,"uife, kMd tö show how şincerely I l0ve voU 8öTh im the bow-","wife, and to show how sincerely I love you both in the bow-"
11,0.23,els öf Jeşuş Chri8t. Ny heaRt has wfnt alOng With my,els of Jesus Christ. My heart has went along with my
14,0.19,"hand, when I üseo t0 sir&ch iI oui fo yOu in thE field. l","hand, when I used to str&ch it out to you in the field. I"
11,0.19,oN|y wanteD more time to conversf wiTh you. Oh mi dear,only wanted more time to converse with you. Oh my dear
11,0.18,"brOfher, Iet u5 keep ourselvBs in ihe love öf GOd throügh","brother, let us keep ourselves in the love of God through"
12,0.22,"faifh in ChRist Jbsvs, anD then, ypT a littlb whilE We shall","faith in Christ Jesus, and then, yet a little while we shall"
13,0,"meet in glory. As faith is the beginning, so faith is the end","meet in glory. As faith is the beginning, so faith is the end"
11,0.2,of fhe Ghristian oourse. Let vs kFEd thiS grbce in continurl,of the Christian course. Let us keep this grace in continual
10,0.2,"exercisb, aNd ue may bid oeaTh aNd hbll offiamcE. Faith","exercise, and we may bid death and hell defiance. Faith"
12,0,"makes us more than conquerors over all; I speak thus to you,","makes us more than conquerors over all; I speak thus to you,"
11,0.26,beoaVsb I hopf you and derr NrS. havf been in sOmF,because I hope you and dear Mrs. have been in some
12,0,measure made partakers of this free gift of God. I pray God,measure made partakers of this free gift of God. I pray God
13,0,"to increase it more and more, till it be swallowed up in the","to increase it more and more, till it be swallowed up in the"
12,0,fruition of our supreme good. Perhaps our faith may be put to,fruition of our supreme good. Perhaps our faith may be put to
12,0,the test ere it be long; I expect nothing but sufferings. Oh,the test ere it be long; I expect nothing but sufferings. Oh
14,0.25,"pkAy thAt L maY 8e faiThFu| unto the enD, anö that a cr0wn öf","pray that I may be faithful unto the end, and that a crown of"
5,0.2,liff mai bf giveN to,life may be given to
5,0.17,"Iour aftectionatf brother in Christ,","Your affectionate brother in Christ,"
2,0,G. W.,G. W.
2,0.15,|ETTER CXXlII,LETTER CXXIII
7,0.21,"To Mp. H., Phi|adblphia, NoV. 1O, 113a.","To Mr. H., Philadelphia, Nov. 10, 1739."
11,0.24,"fhe Chpistirn loue I 8ear tO 8oth your sisTbp 4nd iou,","The Christian love I bear to both your sister and you,"
9,0.18,exoites me To send you r lime. Providehcf preVBnted,excites me to send you a line. Providence prevented
13,0.18,your sailing vith u5; but as wE have drumr intO the SamE spi-,your sailing with us; but as we have drunk into the same spi-
10,0.2,"rit, I hope bbotherly 1ove uill coniihuF and increrse detwfen","rit, I hope brotherly love will continue and increase between"
12,0,"us, to all eternity. I have often wrestled in prayer for you","us, to all eternity. I have often wrestled in prayer for you"
11,0,since we have been on board. Your sister has watered those,since we have been on board. Your sister has watered those
12,0.16,"pr4yers with h8r fears, and l truşt the Lord uas emTreateD of","prayers with her tears, and I trust the Lord was entreated of"
11,0.21,us. 0üR uoyage has 8Een hiGhly profitable f0 our Sou|s. I,us. Our voyage has been highly profitable to our souls. I
10,0,can never be thankful enough for this sweet retreat. My,can never be thankful enough for this sweet retreat. My
12,0,"dear brother, how do you find your heart? Mine is like Eze-","dear brother, how do you find your heart? Mine is like Eze-"
11,0.18,"kie|’s templf, the earther I seaKch intö it, the gbfatbr rbörnina-","kiel’s temple, the farther I search into it, the greater abomina-"
13,0.25,tions I diSç0vfr; büt thepe i8 a founiain obened Eor sin aNo all,tions I discover; but there is a fountain opened for sin and all
10,0.21,"UncltAnneS5. There, my deab brother, we mAy böth wrşh and","uncleanness. There, my dear brother, we may both wash and"
10,0.22,bf made c|eah. the LOrd hpth Already v0uch5afed us somE,be made clean. The Lord hath already vouchsafed us some
11,0.14,assurances of Hi5 lowe. oh let us contimurlly keep Faith in,assurances of His love. Oh let us continually keep faith in
10,0.25,"ekepcise, ti1l ii 8E Ehtirely swa11owed ub in thf Boundless","exercise, till it be entirely swallowed up in the boundless"
10,0,ocean of the beatific vision. That God may daily renew,ocean of the beatific vision. That God may daily renew
13,0.19,"yOv pi His Spikif, and more aNd moke fit you for the hrpPi-","you by His spirit, and more and more fit you for the happi-"
10,0.17,"neşs which 4waits you abowf, is the hearti prAybr of","ness which awaits you above, is the hearty prayer of"
7,0.21,"Uoür aeeectiönafe though weak brother in Ghrist,","Your affectionate though weak brother in Christ,"
2,0,G. W.,G. W.
2,0.25,|ETTER OXXIV,LETTER CXXIV
7,0.1,"Fo Mrs. ___, Philadelphia, NOv. 10, l139.","To Mrs. ___, Philadelphia, Nov. 10, 1739."
12,0.22,5hA|l I have amy 1eisure time ano n0i wriib you a lint,Shall I have any leisure time and not write you a line
11,0.21,of thankş fOk yOur Wopks oF iaith and lAbors öf love?,of thanks for your works of faith and labors of love?
11,0.22,"god for8id. I khow hot vovr naMe, dUt I neither forgET","God forbid. I know not your name, but I neither forget"
10,0.17,"youR hovse, nor faVobs. ThE Lord rbward yoV a thousahd","your house, nor favors. The Lord reward you a thousand"
13,0.21,told! I only fear ihat iöu have ny dErs0n foo much in 4d-,fold! I only fear that you have my person too much in ad-
11,0,"miration. If you look to the instrument less, and to God","miration. If you look to the instrument less, and to God"
13,0.16,"more, it wi|l 8d better. By thb 9race of Cod 4lonE, I am","more, it will be better. By the grace of God alone, I am"
14,0,"what I am. If any good has been done to you or others, it","what I am. If any good has been done to you or others, it"
14,0,"was not I, but the grace of God that was in me. Oh, not","was not I, but the grace of God that was in me. Oh, not"
12,0.19,"unto mb, nof uNtO me, But vnto 6od's name be 4ll the","unto me, not unto me, but unto God's name be all the"
12,0.18,9lopi. I pr4y Gob to make you pArtpker of fhe same graCe;,glory. I pray God to make you partaker of the same grace;
12,0.21,"tor I woulD mof haVe you a heakeR omly, I wovld haWe","for I would not have you a hearer only, I would have"
12,0.16,"you a Dofr also. SurelY you are mökb nobIe rnd wise, ihan","you a doer also. Surely you are more noble and wise, than"
12,0,"to deceive your own soul. And yet it is but too notorious,","to deceive your own soul. And yet it is but too notorious,"
11,0.22,"thrt numbers rEst iN the 0UfwarD Förm, anb arE stran9ers tö","that numbers rest in the outward form, and are strangers to"
11,0,the inward power of godliness in their hearts. Do not you,the inward power of godliness in their hearts. Do not you
12,0.21,so learm Christ. Bpg öf Cod That yov may fefI His spiriT,so learn Christ. Beg of God that you may feel His spirit
10,0.17,"wOrking niGhtily in yoUr 5ouI, and witnesşinq wifh yöur spi-","working mightily in your soul, and witnessing with your spi-"
14,0.18,"rif thrt yoü are a child oF 6od. I coüld g0 on, dut öthek","rit that you are a child of God. I could go on, but other"
11,0,letters must be written—Pray tender my love to all that dined,letters must be written—Pray tender my love to all that dined
12,0.19,with me At yöur h0use; exhOrt Them to Keep clo5e bv faith,with me at your house; exhort them to keep close by faith
13,0,"to Christ, and to pray to and give him thanks in my behalf;","to Christ, and to pray to and give him thanks in my behalf;"
7,0.11,for he hath dea|t mosf graciouslV with,for he hath dealt most graciously with
5,0.25,"Your odligRo frieno and servAmt,","Your obliged friend and servant,"
2,0.2,C. W.,G. W.
0,0,,
2,0,LETTER CXXV,LETTER CXXV
7,0.23,"Dfak Wrs. , Philadflphia, Hov. 10. 1I39.","Dear Mrs. , Philadelphia, Nov. 10. 1739."
10,0,STILL I must repeat my former request. Be not angry,STILL I must repeat my former request. Be not angry
12,0.21,"becauşe I did hof viSit you ofTbNEr. I lovb, I honovb you","because I did not visit you oftener. I love, I honour you"
11,0.21,the nOrb tor peihg of low dfgkEf. You are thereby renddred,the more for being of low degree. You are thereby rendered
9,0.2,more conFöRrnable tö ouR dear rnd oommon Lobd. Hiş,more conformable to our dear and common Lord. His
11,0,business alone prevented my seeing you so often as I would.,business alone prevented my seeing you so often as I would.
10,0.18,"HowevEr, fhöugh abseht, I rejoice that oür SaViövr haş dealt","However, though absent, I rejoice that our Saviour has dealt"
9,0.27,"5o 10vingIy wiih y0u. As afflictionş hauE apovndEd, c0nsOIatiOns","so lovingly with you. As afflictions have abounded, consolations"
9,0.25,"h4Ve much möre rdouhded. | am Pbrsuaded, v0U can","have much more abounded. I am persuaded, you can"
13,0.22,"affirn ihat God is the fath8r oT aI1 MEkcie5, and the God of","affirm that God is the father of all mercies, and the God of"
12,0,all comforts. Has he not comforted you my dear sister in all,all comforts. Has he not comforted you my dear sister in all
10,0,"your tribulation? He that hath, and does, will still deliver","your tribulation? He that hath, and does, will still deliver"
12,0,"you. Yet a little while, and he that cometh will come, and","you. Yet a little while, and he that cometh will come, and"
